,id,language,date,time_length,gender,medium,text_type,text
546,C2016-WRI-3M-059-001,czech,2016-05-24,2,M,writing,narration,"Moje přátelí scházite v mém domé jednou za měsic. Nás oslava narozenin. Sejdeme se večer. Party vypadá rád. Mnoho lídí příchod. Party vypadá velmí žívý. Jime hodně jidla, rohlik, salám, ryba, jablko, jahoda, pomeranč, pivo, limonáda. Chtěla bych mlěko a chleba. Jdeme do obchodu. Obchody mají spoustu věcí. Jdeme domů. Nasě kino film."
547,C2016-WRI-3M-059-002,czech,2016-05-24,2,M,writing,narration,"Tři hodiny sledování filmu. Más hrát hra. Náš zpivat píseň. Zní to skvěle. Mame chatu. Nevidi jsme po dlouhu dobu. Chybí nám naše přatele. Jsou dobří přátelé. Planujieme přiště budete chtit hrát. Nakonec jsme také psát karet. Karta je velmí krásná, děkuji s přáreli. Náš pokoj je teplý."
548,C2016-WRI-3M-060-001,czech,2016-05-24,2,M,writing,narration,"Mám narozeniny šestnáctého října. Mám hodně kamarádů a kamaradek v univerzitě. Proto oni obvykle u mě na návštěvě. Můj nejlepší přítel, Petr, bude koupit čokoladovy dort pro mě. Protože mám rád sladký zákusek. Můj druhý přítel, David, zná, že líbí se mi světlé pivo. Protože on připravuje hodně pivo. Eště osm kamarádů budou přijet."
549,C2016-WRI-3M-060-002,czech,2016-05-24,2,M,writing,narration,"Oni také koupí různe dárky pro mě. Těším se na nich. Mojí rodiče budou dát mí peníze, potom jdu na supermarket a koupím něco jídelního. Mojí rodiče budou nejdřive řikat mí, že k narozeninám. Kdy mojí kamarádky a kamarády přijdou vecerem, oni také ríkaji mi, ze všechno nejlepší. Doma všichni se dobře baví."
550,C2016-WRI-3M-061-001,czech,2016-05-24,2,M,writing,narration,"Mám americkeho kamaráda. Jeremy. On studuje činštinu a učí angličtinu v Taipei. On už žije tady dva roky. Minulý měsic Jeremy měl narozeniny, proto u nej byli hodně zahraniční a taiwanské kamarádi a kamarádky. Oslavili jsme v jeho domě. Všichni koupili dáreki pro něj. Dostal jsem pro něj čokoládu."
551,C2016-WRI-3M-061-002,czech,2016-05-24,2,M,writing,narration,"A Jeremy měl hodně brambůrky, pivo, a vino pro návštěvninů. Všichni jsme mnoho jedli a pili. Potom jsme posloucjali hudbu, zpívali píseň, a tančili. Jeremy taky hral na klavír. My jsme se moc bavili. Všichni jsme měli rád. Ale to je škoda, že jsme neměli dort."
552,C2016-WRI-4F-041-001,czech,2016-05-24,4,F,writing,narration,"Včera měla Alena narozeniny. Oslanla jsem její narozeniny, koupila jsem nějaké balonky a stuhy a vyzdolila svůj dum. Stuhy byly červené, žluté a medré. Kromě toho, jsem také koupila nějakou kolu, čaj, sušenky a materiál pro pečení dortu. Myslela jsem, že to bude dobrý nápad upéct vlastní dort, tak jsem pozvala svoje přátele upéct dort."
553,C2016-WRI-4F-041-002,czech,2016-05-24,4,F,writing,narration,"A něm, jsme oslavili narozeniny spolu. Koupila jsem knihu Malý Princ od Antoine de Saint Exupery jako darek pro Alenu vypadala velmi šrastá. Narozeniny jsem si krásný užili."
554,C2016-WRI-1F-001-001,czech,2016-06-17,1,F,writing,narration,"Ahoj! Jmenuju se Ivy. Já studentka a studuju na univerzitě Zhengzi. Ráda cestuju, a proto já bílá mnoho míst na Taiwanu. Místa, kde populární já vše bílá. Z tohoto důvodu, v létě naložíme se Matsu. Já žíju s rodiči. Můj tatínek je důchodci (v důchodu). Tendo je jeden z jeho přízeň. On často vaří chutné jídlo. Na příklad, hovězí s červeným vínem. Ale domácí kuchyně špatně. Matka je v domácnosti. V noci ona občas jde na procházku."
555,C2016-WRI-1F-001-002,czech,2016-06-17,1,F,writing,narration,"Líbí se jí čte romány na internetu. Obvykle čte příběh o postavě stalo do starověku. I já zajímá se detektivní romány. Já má dva bratry. Můj starší bratr bude studovat na univerzitě v Kaohsiung. Na podzim dlouho nebudeme vidět jeho doma. Myslím, že chybíme ji mi. Ale mály bratr ještě studuje v škole. Oba rádi hrají počítačové hry. I já také. Když jsem svobodný čas, hráju s jimi. To je má rodina."
556,C2015-WRI-3F-020-001,czech,2016-06-27,2,F,writing,narration,"Milý Anna, jak se máš? A co děláš? Já jsem dobře ale drochu uznavene, promože mám hodně zkoušek. Já žiju v Taipei ale o víkendu budu na vylét v Taichungu. Včera jsem pracovala ve škole. Přiští semestr já budu studovat v Rusku na celý rok i těšít se na tebou cestovat v Rusku."
557,C2015-WRI-3F-020-002,czech,2016-06-27,2,F,writing,narration,I já půjedu do Ruska s kamaradem. My budeme tam učít se ruštinu v jazyke škole. Napiš mi nebo zavolej. Čau. Měj se hezky.
558,C2015-WRI-3F-021-001,czech,2016-06-27,2,F,writing,narration,"Mílá Bára, jak se máš? Mýslím, že máš dobře. Uvíděla jsem na Facebooku tvoje fotky. Jsou dobré. Kde jsi fotila? Teď mám hodně zkoušek a studuju každý den. Tento semestr se ucím češtinu, ruštinu a němčtinu. Jsem unavená. Ale žiju naproti univerzity, nemusím jezdit metrem denně. To je super!"
559,C2015-WRI-3F-021-002,czech,2016-06-27,2,F,writing,narration,"Žiju spolů se svou kamarádkou Ninou. Studuje taky ruštinu, a proto často děláme domací úkol spolů. Přestav si, že poletím do Tajska přiští týden. Těším se na cestu, ale se bojím, že zase opalovat. Kam pojedeš na dovolénou? Co děláš? Měj se hezky."
560,C2015-WRI-3F-022-001,czech,2016-06-27,2,F,writing,narration,"Milá Alina, jak se máš? Mám se docela dobře. Tento týden dělám zkoušky, a moc těžké. Ale příští týden pojedu do Taitungu s kamarádkami. Kde bydlíš teď? Dlouho nemluvím s tebou. Studuju češtinu a ruština, a co studuješ? Kde studuješ? Dívala se na tvoje fotku na facebook, a kde jsi byla v dubně? Kam pojedeš na dovolenou? Budu pracovat a studovat v praze. Když máš volno, chci pít kavu v kavarně s tebou. Těším se na tebe. Měj se hezky."
561,C2015-WRI-2F-023-001,czech,2016-06-27,3,F,writing,narration,"Milá Anno, jak se máš? Mám se ujde to. Měla jsem mnohl zkoušek, proto jsem si nepsala. Teď žiju v Taipei a studuju ruštinu a češtinu na univerzitě. Včera jsem jela do firmu na konferenci. Budu pracovat na výstavtě v srpnu. O víkendu pojedu do kina s kamarády na nový film. Znáš moji kamarádku Evu? Bude mít narozeniny, proto budu koupit dárek. Chceš jít na nákup? Mužeme jít do obchodu a pak jít do restaurace na oběd. Sejdeme se u obchodu ráno v deset hodin v sobotu. Měj se hezky."
562,C2015-WRI-2F-024-001,czech,2016-06-27,3,F,writing,narration,"Milý Franku, jak se máš a co děláš? Měla jsem hodně zkoušek z ruštiny a češtiny, proto jsem ti dlouho nepsala. Měla jsem příšerně, protrože zkoušky nedopadly moc dobře. Teď žiju v Taipei s maminkou. Když mám volno, často chodím do posilovny. Trénuju ve fitness centru pět krát týdně. Včera jsem šla do posilovny a sportovala jsem s přítelem."
563,C2015-WRI-2F-024-002,czech,2016-06-27,3,F,writing,narration,"Můj přítel řekl, že chce cestovat do Ilanu. Myslím, že o víkendu pojedeme do Ilanu autobusem. Půjdu do ukrajnské restaurace. Budeme jíst dobré jídlo! Potom pojedeme do obchodu na nákup skútrem. Večer půjdeme na kávu. Nebudeme tam bydlet, protože moje maminka řekla, že nesmím! Moc se měším na tebe. Měj se hezky."
564,C2015-WRI-1F-025-001,czech,2016-06-27,1,F,writing,narration,"Milý Ondro, jak se máš? Mám se špatně, protože nemám ráda psat testy. Měla jsem zkoužku z angilcky včera, a mám zkoužku z česky. Nepsala jsem dlouho. Bydlím v koleji a jsem bila v knihovně. V sobotu pojedu domů. Budu pracovat v Gutingu zítra. A potom půjdu do KTV s Vojtou. A co ty děláš? Těším se na vás. Měj se hezky."
565,C2015-WRI-2M-026-001,czech,2016-06-27,3,M,writing,narration,"Malý Tomaše, jak se máš a co děláš? Mám se dobře. Dlouho jsme neuviděli. Studoval jsem zkoušky češtiny a ruštiny. Rád se učím jazyky. A znám, že ty taky se učíš čínštinu. Bydlím v Taipei. Šel jsem do můzeumu včera. Zítra pojedu c kamarády do Klubu Babe 18. Studuju v univerzitě ChengChi. O víkendu někdy pracuju ve škole."
566,C2015-WRI-2M-026-002,czech,2016-06-27,3,M,writing,narration,Obvykle chodím do knihovny na filmy. Můj kamarád Felix pojede do Taiwan na výlet. On je němec a žíje v Hamburgu. Pojedeme do Hualian a Kengting na výlet. Aj budem costovat do Tainanu. Měj se hezky. Čau čau.
567,C2015-WRI-2M-027-001,czech,2016-06-27,3,M,writing,narration,"Milý David, jak se maš a co dělaš? Dlouho jsme si nepsali. Já jsem dobře a teď ještě studuje český jazyk. A vy? Žiju v Praze ale zítra poletím do Polska, a budu zůstat u kamarádka celý víkend , protože má dlouho dovelenou. Včera jsem byl v Oloumoci. Studuje na Palackým Univerzitě, a ještě nemá práce. Chci ti poznáš mojého nového kamarádka, Petr."
568,C2015-WRI-2M-027-002,czech,2016-06-27,3,M,writing,narration,On je jeden z nějlepších kamarádach. On studuje taký český jazyk. Moc se na vás těším. Měj se hezky.
569,C2017-WRI-1F-001-101,czech,2017-05-24,1,F,writing,narration,"Jmenuju se Amy. Jsem z Taivanu. Žiju v Taipei už 20 roky. Jsem studentka studuju komunikace na univerzitě. Bydlím na koleji. Rodina mojí má pět lidí, otec, matka, dva bratry a já. Mám ráda sport a filmy. Umím korejsky a trouhu francouzsky a česky. Chcí být překladatelka."
570,C2017-WRI-1F-002-001,czech,2017-05-24,1,F,writing,narration,"Jmenuje se Vicky. Žije v Taiwan, v Taipei. Je studentka. Je svobodná. Má rodič a jeden sestra. Má rád filmu. Někdy jaké plave."
571,C2017-WRI-1F-001-001,czech,2017-05-25,1,F,writing,narration,"Jmenuju se Rita. Můj stát je Taiwan. Moje rodina má rodiče, mladší sestra a mladší bratr. Můj otec je ostrahy. Moje matka je v domácnosti. Jejich koníček je film. Moje sestra je studentka a studuje na univerzitě. Její koníček je hudby a knihy."
572,C2017-WRI-1F-001-002,czech,2017-05-25,1,F,writing,narration,"Můj bratr taky student studuje na střední škole. Jeho koníček je sport, a rád hraje na kytaru. Jsem studentka Chengchi Univerzity. Studuju ruštinu a češtinu. Můj koníček je basketbal, hudby a knihy."
573,C2017-WRI-1M-001-001,czech,2017-05-27,1,M,writing,narration,"Moje matka je typická hospodyňka. Ona není vysoká ani krátká. Má krátké vlasy a velké oči. Má ráda psy. Ona je vždy zaneprázdněná, protože musí vařit, prát. Občas je trochu neodbytná, ale já ji stále miluju."
574,C2018-WRI-2M-002-001,czech,2018-03-08,2,M,writing,narration,"Narodil jsem se v patnáctého květinu v roce 1998, proto těšíme se na ten měsíc. Důvod, proč se mi líbí ten datum je jednoduchý. Mohu dostal dárek a myslím, že znát datum narození je důležitý. Je ohleduplný k mým kamarádům pokud pamatuji se narozeniny. Jednou mě dali běžecké boty, protože moje bity byli rozbité."
575,C2018-WRI-2M-002-002,czech,2018-03-08,2,M,writing,narration,"Byl jsem překvapeným tím dárkem. Ale to bude nutné, že mi dají velký dárek. Vlastně pohled k narozeninam nebo zprava od nich jsou výborné. Mimochodem, pokud si pamatuju datum někoho, moc mi na něm nebo ní záleží. Někdy, do určitě míry, jsem zamilovaný do té osoby."
576,C2018-WRI-2F-001-111,czech,2018-03-09,2,F,writing,narration,"Zvířata vesele šly  k moři, na piknik. A v první řadě dvě krávy tancovaly na pláže a dvě krávy a můž a žena. Muž kouřil a jako oni jsou vlak. Potom pes nosil věci, a jídla, pití na piknik. A dvě myšky Mickey a Minie, Mickey vede Minie na #zomčiku#. Potom na pláž. Minie a ženská kráva připravily piknik. Když všichni mužové, Mickey, pes, a mužská kráva hráli, plavali v moři."
577,C2018-WRI-2F-001-012,czech,2018-03-09,2,F,writing,narration,"Ale úspěšně nebylo. Potom piknik byl připraven. Oni #___#  začli jíst. Mickey vrhl párky do moře a bez #___# vběhal do moře. Ale on ale on si myslil že noha chobotnice je párky. Tak proto on rozzlobil chobotnici. Chobotnice byla moc rozzlobená tak z jaký boj mezi zvířatem a mezi zvířatami. Mickey použil talíře, talíře jako zbraň a dvě krávy použil jídla jako zbraň. Nakonec krávy, pes, a myšky vyhrály, a na pláže bylo pokojně #___# opět."
578,C2018-WRI-2M-001-101,czech,2018-04-08,2,M,writing,narration,"Si na svou dovolenou vždycky beru mobil, peněženku, deštník, sluchátko a náplast. Nejdůležitější je mobil. Nemusím se bát zabloudit, když vezmu se sebou mobil. Za druhé, peněženka a peníze. Mimochodem, máš se na pozoru před kapesními zloději. Za třetí, krabička sušenek, která je životně důležitý. Kdy cestuju do míst, ve které je těžký najít restauraci, a mám hlad, můžu jíst sušenky. A mám jiný důvod - restaurace u turistických atrakcí jsou na nás příliš drahé."
579,C2018-WRI-2M-001-102,czech,2018-04-08,2,M,writing,narration,"Za čtvrté, deštník. Je potřeba si brát deštník, protože prší dost často na severu Taiwanu. Taky nemám zapomenout na sluchátko a náplast. Beru si sluchátko, protože rád poslouchám hudbu, kdy kochám se krajinou. A se náplast může hodit, kdy společníci na cestování jsou raněné. Na závěr, ještě si vzpomínám, když jsem byl malý kluk, bez svého plyšového medvídka, nemohl jsem jet na vylet. Myslím, že já jsem jedináček, a tak se cítím osaměle často."
580,C2018-WRI-2F-002-011,czech,2018-04-22,2,F,writing,narration,"Mickey byl na pláži se svým.. přítelem. Měli piknik a dobrý čas. KdyžPluto plaval na pláži, on byl napaden černou chobotnicí. Mickey a přátelé se snažili zachránit Pluta. Oni hodili na něj jídlo. Nakonec opustila chobotnice."
581,C2018-WRI-2M-001-111,czech,2018-04-24,2,M,writing,narration,"Na svou dovolenou si beru vždycky aspoň día fotoaparáty, jednou obejčený, a jeden instantní Polaroid. Foťak nikdy nemůžu nechat doma, musím fotit všechno na cestě. Někdy si beru ještě třetí foťak, do kterého bude vložen černobílý ﬁlm. Na dovolenou bych potřeboval mobil proto, abych se nestratil když cestuju."
582,C2018-WRI-2M-001-112,czech,2018-04-24,2,M,writing,narration,"Můžu jít kamkoli pomocí Google mapy. Kromě toho, druhá důležitá čast cesty je sdílení fotek do Facebooku nebo Instagramu. Nakonec samozřejmě nezapomenu svou kreditní kartu v případě, že nemám dost peněz."
583,C2018-WRI-2M-001-001,czech,2018-04-30,2,M,writing,narration,"Na dovolenou si vezmu sebou kameru, peněženku, mobil, baterku do mobilu a khinu. Mám rád fotografovat. Pro mě fotky jsou nejlepším formou, která udržuje vzpomínku na předešlou cestu. Mobil se už stal nutným věcí v současné době. Pomocí mobilu kontaktuju přátel a rodinu. Taky je baterka do mobilu. Ona prodlouží čas použití mobilu. Samozřejmě, nikdy nezapomínám na peněženku."
584,C2018-WRI-2M-001-002,czech,2018-04-30,2,M,writing,narration,"Bez té ne můžu kupovat něco. V peněžence obvykle nosí nejen hotovost, ale i platební karty a doklady. Ve svém volném čase jsem zvyklý číst knihu. Čtení knih je nejen moje záliba, ale také sposób uvolnění stresa. Kromě toho, to pomoci mi další znat o tomto světě."
585,C2018-WRI-1F-001-011,czech,2018-06-03,1,F,writing,narration,"Mám ráda podzim. Protože podzim je pohodlný. Léto je horké. Zima je chladná. Vždycky můžu jist na podzim. Podzimní vítr je pohodlný a vhodný pro cestování. Líbí se mi to vítr a ráda chodím. Podzim je také vhodný pro sport. Mám ráda sport, zvláště běh. Také jsem se narodil na podzim. V této sezoně dostanu dary. Když přemyslím o tom, jsem šťastná. Mám ráda podzim z mnoha důvodů. Podzim je moje oblíbená sezona."
